town_code,region_code,ID Provincia,ID Municipio,name,population,census,votes,null_votes,blank_votes,scrutinized,Fecha
48017,14,48,017,Bermeo,17057,13466,8629,72,77,100,Datos de las 21:06 del 24 de Mayo de 2015
48018,14,48,018,Berriatua,1236,881,584,7,25,100,Datos de las 21:00 del 24 de Mayo de 2015
48019,14,48,019,Berriz,4785,3631,2357,58,51,100,Datos de las 22:39 del 24 de Mayo de 2015
48020,14,48,020,Bilbao,346574,275221,163362,1513,2628,100,Datos de las 22:22 del 24 de Mayo de 2015
48021,14,48,021,Busturia,1693,1374,965,17,22,100,Datos de las 21:21 del 24 de Mayo de 2015
48901,14,48,901,Derio,5940,4738,3141,93,135,100,Datos de las 21:48 del 24 de Mayo de 2015
48026,14,48,026,Dima,1416,1124,920,31,20,100,Datos de las 21:39 del 24 de Mayo de 2015
48027,14,48,027,Durango,28806,22060,13951,190,252,100,Datos de las 21:51 del 24 de Mayo de 2015
48028,14,48,028,Ea,865,724,575,9,9,100,Datos de las 21:24 del 24 de Mayo de 2015
48031,14,48,031,Elantxobe,391,342,273,5,11,100,Datos de las 20:51 del 24 de Mayo de 2015
48032,14,48,032,Elorrio,7240,5771,4142,49,58,100,Datos de las 22:03 del 24 de Mayo de 2015
48902,14,48,902,Erandio,24311,19196,11468,219,178,100,Datos de las 21:36 del 24 de Mayo de 2015
48033,14,48,033,Ereño,244,221,184,3,3,100,Datos de las 21:24 del 24 de Mayo de 2015
48034,14,48,034,Ermua,16109,12971,8128,99,123,100,Datos de las 21:51 del 24 de Mayo de 2015
48079,14,48,079,Errigoiti,520,431,362,3,10,100,Datos de las 21:18 del 24 de Mayo de 2015
48029,14,48,029,Etxebarri,10754,8305,5335,32,55,100,Datos de las 21:42 del 24 de Mayo de 2015
48030,14,48,030,Etxebarria,790,613,533,10,9,100,Datos de las 21:00 del 24 de Mayo de 2015
48906,14,48,906,Forua,956,789,663,5,5,100,Datos de las 21:15 del 24 de Mayo de 2015
48035,14,48,035,Fruiz,555,421,320,4,5,100,Datos de las 20:39 del 24 de Mayo de 2015
48036,14,48,036,Galdakao,29351,24193,14786,236,264,100,Datos de las 22:13 del 24 de Mayo de 2015
48037,14,48,037,Galdames,815,684,537,33,13,100,Datos de las 22:51 del 24 de Mayo de 2015
48038,14,48,038,Gamiz-Fika,1342,1119,808,19,17,100,Datos de las 21:15 del 24 de Mayo de 2015
48039,14,48,039,Garai,316,245,217,2,15,100,Datos de las 20:39 del 24 de Mayo de 2015
48040,14,48,040,Gatika,1615,1299,947,21,10,100,Datos de las 21:12 del 24 de Mayo de 2015
48041,14,48,041,Gautegiz Arteaga,868,701,556,9,20,100,Datos de las 22:42 del 24 de Mayo de 2015
48046,14,48,046,Gernika-Lumo,16797,12857,8784,176,235,100,Datos de las 21:39 del 24 de Mayo de 2015
48044,14,48,044,Getxo,79544,63549,40331,366,822,100,Datos de las 21:45 del 24 de Mayo de 2015
48047,14,48,047,Gizaburuaga,212,162,116,0,8,100,Datos de las 20:57 del 24 de Mayo de 2015
48042,14,48,042,Gordexola,1710,1393,1094,34,17,100,Datos de las 22:54 del 24 de Mayo de 2015
48043,14,48,043,Gorliz,5664,4405,2890,49,55,100,Datos de las 22:25 del 24 de Mayo de 2015
48045,14,48,045,Güeñes,6535,5154,3799,134,126,100,Datos de las 22:03 del 24 de Mayo de 2015
48048,14,48,048,Ibarrangelu,639,559,450,11,5,100,Datos de las 21:42 del 24 de Mayo de 2015
48094,14,48,094,Igorre,4247,3237,2303,40,40,100,Datos de las 21:33 del 24 de Mayo de 2015
48049,14,48,049,Ispaster,708,553,445,11,15,100,Datos de las 21:12 del 24 de Mayo de 2015
48910,14,48,910,Iurreta,3781,3000,1931,33,27,100,Datos de las 21:30 del 24 de Mayo de 2015
48050,14,48,050,Izurtza,274,208,163,13,8,100,Datos de las 20:42 del 24 de Mayo de 2015
48022,14,48,022,Karrantza Harana/Valle de Carranza,2794,2382,1903,25,15,100,Datos de las 21:39 del 24 de Mayo de 2015
48907,14,48,907,Kortezubi,461,359,307,2,2,100,Datos de las 20:45 del 24 de Mayo de 2015
48051,14,48,051,Lanestosa,266,220,180,1,3,100,Datos de las 21:03 del 24 de Mayo de 2015
48052,14,48,052,Larrabetzu,2023,1575,1235,31,33,100,Datos de las 22:13 del 24 de Mayo de 2015
48053,14,48,053,Laukiz,1129,885,604,6,24,100,Datos de las 21:09 del 24 de Mayo de 2015
48054,14,48,054,Leioa,30685,24055,14572,195,305,100,Datos de las 21:45 del 24 de Mayo de 2015
48057,14,48,057,Lekeitio,7305,5794,4130,67,81,100,Datos de las 21:21 del 24 de Mayo de 2015
48055,14,48,055,Lemoa,3512,2690,1932,44,45,100,Datos de las 23:15 del 24 de Mayo de 2015
48056,14,48,056,Lemoiz,1182,970,676,21,25,100,Datos de las 21:00 del 24 de Mayo de 2015
48081,14,48,081,Lezama,2432,1908,1387,21,40,100,Datos de las 22:29 del 24 de Mayo de 2015
48903,14,48,903,Loiu,2388,1849,1264,41,42,100,Datos de las 21:15 del 24 de Mayo de 2015
48058,14,48,058,Mallabia,1211,989,702,16,13,100,Datos de las 21:51 del 24 de Mayo de 2015
48059,14,48,059,Mañaria,507,416,351,3,7,100,Datos de las 21:24 del 24 de Mayo de 2015
48060,14,48,060,Markina-Xemein,4982,3687,2458,36,35,100,Datos de las 21:18 del 24 de Mayo de 2015
48061,14,48,061,Maruri-Jatabe,945,766,553,14,20,100,Datos de las 21:18 del 24 de Mayo de 2015
48062,14,48,062,Mendata,379,300,252,1,3,100,Datos de las 21:21 del 24 de Mayo de 2015
48063,14,48,063,Mendexa,455,379,331,2,3,100,Datos de las 21:27 del 24 de Mayo de 2015
48064,14,48,064,Meñaka,745,593,468,4,7,100,Datos de las 21:06 del 24 de Mayo de 2015
48066,14,48,066,Morga,416,355,280,1,6,100,Datos de las 20:57 del 24 de Mayo de 2015
48068,14,48,068,Mundaka,1893,1569,1198,42,43,100,Datos de las 21:21 del 24 de Mayo de 2015
48069,14,48,069,Mungia,17055,12798,8052,162,207,100,Datos de las 22:09 del 24 de Mayo de 2015
48007,14,48,007,Munitibar-Arbatzegi Gerrikaitz,469,371,276,4,0,100,Datos de las 21:15 del 24 de Mayo de 2015
48908,14,48,908,Murueta,311,246,225,6,10,100,Datos de las 20:45 del 24 de Mayo de 2015
48071,14,48,071,Muskiz,7612,6127,4226,97,85,100,Datos de las 21:33 del 24 de Mayo de 2015
48067,14,48,067,Muxika,1443,1185,828,11,17,100,Datos de las 21:36 del 24 de Mayo de 2015
48909,14,48,909,Nabarniz,239,194,157,8,7,100,Datos de las 21:06 del 24 de Mayo de 2015
48073,14,48,073,Ondarroa,8575,5690,3422,79,95,"80,79",Datos de las 22:51 del 24 de Mayo de 2015
48075,14,48,075,Orozko,2610,1989,1514,42,15,100,Datos de las 22:29 del 24 de Mayo de 2015
48083,14,48,083,Ortuella,8410,6986,4612,66,53,100,Datos de las 21:42 del 24 de Mayo de 2015
48072,14,48,072,Otxandio,1297,988,755,12,13,100,Datos de las 21:15 del 24 de Mayo de 2015
48077,14,48,077,Plentzia,4344,3404,2292,43,43,100,Datos de las 22:14 del 24 de Mayo de 2015
48078,14,48,078,Portugalete,47117,39006,24172,371,310,100,Datos de las 21:36 del 24 de Mayo de 2015
48082,14,48,082,Santurtzi,46651,37944,22948,277,324,100,Datos de las 21:45 del 24 de Mayo de 2015
48084,14,48,084,Sestao,28288,22787,13942,229,161,100,Datos de las 21:51 del 24 de Mayo de 2015
48904,14,48,904,Sondika,4589,3538,2421,37,83,100,Datos de las 21:45 del 24 de Mayo de 2015
48085,14,48,085,Sopelana,13061,10262,6637,95,153,100,Datos de las 22:13 del 24 de Mayo de 2015
48086,14,48,086,Sopuerta,2563,2085,1566,36,50,100,Datos de las 21:39 del 24 de Mayo de 2015
48076,14,48,076,Sukarrieta,355,322,252,5,5,100,Datos de las 20:45 del 24 de Mayo de 2015
48087,14,48,087,Trucios-Turtzioz,525,437,372,12,2,100,Datos de las 21:15 del 24 de Mayo de 2015
48088,14,48,088,Ubide,180,138,112,3,8,100,Datos de las 21:54 del 24 de Mayo de 2015
48065,14,48,065,Ugao-Miraballes,4085,3349,2215,43,51,100,Datos de las 21:57 del 24 de Mayo de 2015
48089,14,48,089,Urduliz,3930,3260,2149,41,37,100,Datos de las 22:03 del 24 de Mayo de 2015
48074,14,48,074,Urduña/Orduña,4216,3355,2395,46,32,100,Datos de las 22:13 del 24 de Mayo de 2015
48080,14,48,080,Valle de Trápaga-Trapagaran,12129,10023,6343,100,101,100,Datos de las 22:15 del 24 de Mayo de 2015
48095,14,48,095,Zaldibar,3062,2366,1457,32,38,100,Datos de las 21:45 del 24 de Mayo de 2015
48096,14,48,096,Zalla,8481,6673,5219,98,43,100,Datos de las 23:21 del 24 de Mayo de 2015
48905,14,48,905,Zamudio,3263,2557,1834,40,36,100,Datos de las 22:03 del 24 de Mayo de 2015
48097,14,48,097,Zaratamo,1652,1311,900,34,40,100,Datos de las 22:13 del 24 de Mayo de 2015
48024,14,48,024,Zeanuri,1269,1016,823,20,12,100,Datos de las 21:57 del 24 de Mayo de 2015
48025,14,48,025,Zeberio,1085,885,704,2,16,100,Datos de las 21:21 del 24 de Mayo de 2015
48913,14,48,913,Zierbena,1498,1251,921,45,24,100,Datos de las 21:45 del 24 de Mayo de 2015
48915,14,48,915,Ziortza-Bolibar,434,366,289,2,3,100,Datos de las 20:45 del 24 de Mayo de 2015
09001,08,09,001,Abajas,29,29,26,1,0,100,Datos de las 20:24 del 24 de Mayo de 2015
09003,08,09,003,Adrada de Haza,230,190,137,13,16,100,Datos de las 21:57 del 24 de Mayo de 2015
09006,08,09,006,Aguas Cándidas,63,61,47,0,0,100,Datos de las 21:30 del 24 de Mayo de 2015
09007,08,09,007,Aguilar de Bureba,69,61,43,5,5,100,Datos de las 20:36 del 24 de Mayo de 2015
09009,08,09,009,Albillos,223,164,121,5,7,100,Datos de las 21:39 del 24 de Mayo de 2015
09010,08,09,010,Alcocero de Mola,33,33,26,3,2,100,Datos de las 20:30 del 24 de Mayo de 2015
09011,08,09,011,Alfoz de Bricia,76,69,51,4,2,100,Datos de las 21:36 del 24 de Mayo de 2015
09907,08,09,907,Alfoz de Quintanadueñas,1995,1503,1075,16,37,100,Datos de las 21:48 del 24 de Mayo de 2015
09012,08,09,012,Alfoz de Santa Gadea,111,96,72,3,15,100,Datos de las 23:06 del 24 de Mayo de 2015
09013,08,09,013,Altable,49,50,35,5,1,100,Datos de las 20:21 del 24 de Mayo de 2015
09014,08,09,014,"Altos, Los",157,193,135,0,9,100,Datos de las 21:30 del 24 de Mayo de 2015
09016,08,09,016,Ameyugo,101,91,76,2,0,100,Datos de las 21:45 del 24 de Mayo de 2015
09017,08,09,017,Anguix,117,91,68,5,6,100,Datos de las 20:42 del 24 de Mayo de 2015
09018,08,09,018,Aranda de Duero,33065,24922,15363,443,378,100,Datos de las 22:36 del 24 de Mayo de 2015
09019,08,09,019,Arandilla,179,152,114,5,2,100,Datos de las 21:09 del 24 de Mayo de 2015
09020,08,09,020,Arauzo de Miel,367,266,181,27,16,100,Datos de las 21:39 del 24 de Mayo de 2015
09021,08,09,021,Arauzo de Salce,62,54,37,2,2,100,Datos de las 20:54 del 24 de Mayo de 2015
09022,08,09,022,Arauzo de Torre,82,70,60,3,1,100,Datos de las 20:51 del 24 de Mayo de 2015
09023,08,09,023,Arcos,1525,1096,757,13,26,100,Datos de las 21:30 del 24 de Mayo de 2015
09024,08,09,024,Arenillas de Riopisuerga,179,152,105,10,3,100,Datos de las 21:54 del 24 de Mayo de 2015
09025,08,09,025,Arija,153,128,82,11,6,100,Datos de las 21:39 del 24 de Mayo de 2015
09026,08,09,026,Arlanzón,442,394,298,7,6,100,Datos de las 22:51 del 24 de Mayo de 2015
09027,08,09,027,Arraya de Oca,47,49,46,2,1,100,Datos de las 23:24 del 24 de Mayo de 2015
09029,08,09,029,Atapuerca,195,171,136,7,6,100,Datos de las 20:51 del 24 de Mayo de 2015
09030,08,09,030,"Ausines, Los",135,114,86,4,0,100,Datos de las 21:12 del 24 de Mayo de 2015
09032,08,09,032,Avellanosa de Muñó,118,108,55,6,1,100,Datos de las 20:48 del 24 de Mayo de 2015
09033,08,09,033,Bahabón de Esgueva,94,86,68,4,4,100,Datos de las 0:03 del 25 de Mayo de 2015
09034,08,09,034,"Balbases, Los",329,289,257,2,1,100,Datos de las 21:39 del 24 de Mayo de 2015
09035,08,09,035,Baños de Valdearados,373,321,179,29,28,100,Datos de las 21:57 del 24 de Mayo de 2015
09036,08,09,036,Bañuelos de Bureba,31,36,35,0,0,100,Datos de las 20:45 del 24 de Mayo de 2015
09037,08,09,037,Barbadillo de Herreros,108,117,102,2,1,100,Datos de las 20:48 del 24 de Mayo de 2015
09038,08,09,038,Barbadillo del Mercado,145,119,101,10,0,100,Datos de las 21:24 del 24 de Mayo de 2015
09039,08,09,039,Barbadillo del Pez,75,62,53,0,0,100,Datos de las 21:27 del 24 de Mayo de 2015
09041,08,09,041,Barrio de Muñó,32,27,25,0,1,100,Datos de las 20:21 del 24 de Mayo de 2015
09043,08,09,043,"Barrios de Bureba, Los",204,192,159,9,4,100,Datos de las 22:14 del 24 de Mayo de 2015
09044,08,09,044,Barrios de Colina,49,48,43,3,4,100,Datos de las 21:33 del 24 de Mayo de 2015
09045,08,09,045,Basconcillos del Tozo,303,264,186,6,3,100,Datos de las 22:13 del 24 de Mayo de 2015
09046,08,09,046,Bascuñana,36,35,27,0,5,100,Datos de las 20:30 del 24 de Mayo de 2015
09047,08,09,047,Belbimbre,77,57,47,1,5,100,Datos de las 21:30 del 24 de Mayo de 2015
09048,08,09,048,Belorado,2010,1528,1085,30,35,100,Datos de las 21:24 del 24 de Mayo de 2015
09050,08,09,050,Berberana,76,78,66,1,2,100,Datos de las 22:27 del 24 de Mayo de 2015
09052,08,09,052,Berzosa de Bureba,34,32,24,0,0,100,Datos de las 20:30 del 24 de Mayo de 2015
09054,08,09,054,Bozoó,106,100,79,5,3,100,Datos de las 22:00 del 24 de Mayo de 2015
09055,08,09,055,Brazacorta,74,55,44,0,2,100,Datos de las 20:54 del 24 de Mayo de 2015
09056,08,09,056,Briviesca,7276,5035,3201,65,58,100,Datos de las 22:39 del 24 de Mayo de 2015
09057,08,09,057,Bugedo,181,142,92,8,6,100,Datos de las 22:13 del 24 de Mayo de 2015
09058,08,09,058,Buniel,511,382,255,9,12,100,Datos de las 21:36 del 24 de Mayo de 2015
09059,08,09,059,Burgos,177776,127068,84657,1556,1874,"92,53",Datos de las 22:48 del 24 de Mayo de 2015
09060,08,09,060,Busto de Bureba,175,152,129,2,1,100,Datos de las 21:48 del 24 de Mayo de 2015
09062,08,09,062,Cabezón de la Sierra,48,65,49,0,0,100,Datos de las 20:54 del 24 de Mayo de 2015
09064,08,09,064,Caleruega,490,352,303,1,4,100,Datos de las 22:43 del 24 de Mayo de 2015
09065,08,09,065,Campillo de Aranda,176,153,117,5,28,100,Datos de las 21:54 del 24 de Mayo de 2015
09066,08,09,066,Campolara,62,72,61,0,2,100,Datos de las 20:51 del 24 de Mayo de 2015
09067,08,09,067,Canicosa de la Sierra,543,456,342,2,7,100,Datos de las 21:24 del 24 de Mayo de 2015
09068,08,09,068,Cantabrana,32,28,23,1,1,100,Datos de las 21:18 del 24 de Mayo de 2015
09070,08,09,070,Carazo,37,34,30,1,3,100,Datos de las 21:03 del 24 de Mayo de 2015
09071,08,09,071,Carcedo de Bureba,49,47,39,0,1,100,Datos de las 20:39 del 24 de Mayo de 2015
09072,08,09,072,Carcedo de Burgos,380,312,247,6,7,100,Datos de las 21:57 del 24 de Mayo de 2015
09073,08,09,073,Cardeñadijo,1269,943,727,14,18,100,Datos de las 22:48 del 24 de Mayo de 2015
09074,08,09,074,Cardeñajimeno,1011,792,575,6,15,100,Datos de las 23:06 del 24 de Mayo de 2015
09075,08,09,075,Cardeñuela Riopico,137,114,99,2,0,100,Datos de las 21:39 del 24 de Mayo de 2015
09076,08,09,076,Carrias,23,23,23,0,0,100,Datos de las 20:24 del 24 de Mayo de 2015
09077,08,09,077,Cascajares de Bureba,33,36,33,0,0,100,Datos de las 20:51 del 24 de Mayo de 2015
09078,08,09,078,Cascajares de la Sierra,40,42,36,3,7,100,Datos de las 21:33 del 24 de Mayo de 2015
09079,08,09,079,Castellanos de Castro,50,46,41,0,1,100,Datos de las 21:03 del 24 de Mayo de 2015
09083,08,09,083,Castil de Peones,35,37,33,0,0,100,Datos de las 20:51 del 24 de Mayo de 2015
09082,08,09,082,Castildelgado,43,41,36,1,0,100,Datos de las 20:27 del 24 de Mayo de 2015
09084,08,09,084,Castrillo de la Reina,206,191,140,19,51,100,Datos de las 21:57 del 24 de Mayo de 2015
09085,08,09,085,Castrillo de la Vega,638,483,324,9,14,100,Datos de las 20:57 del 24 de Mayo de 2015
09088,08,09,088,Castrillo de Riopisuerga,66,69,60,3,2,100,Datos de las 20:42 del 24 de Mayo de 2015
09086,08,09,086,Castrillo del Val,846,705,417,8,15,100,Datos de las 22:36 del 24 de Mayo de 2015
09090,08,09,090,Castrillo Matajudíos,58,57,50,17,3,100,Datos de las 21:33 del 24 de Mayo de 2015
09091,08,09,091,Castrojeriz,853,739,569,18,11,100,Datos de las 23:12 del 24 de Mayo de 2015
09063,08,09,063,Cavia,259,217,194,6,0,100,Datos de las 21:57 del 24 de Mayo de 2015
09093,08,09,093,Cayuela,186,155,131,7,2,100,Datos de las 21:54 del 24 de Mayo de 2015
09094,08,09,094,Cebrecos,45,51,39,8,4,100,Datos de las 20:39 del 24 de Mayo de 2015
09095,08,09,095,Celada del Camino,105,89,64,2,2,100,Datos de las 20:48 del 24 de Mayo de 2015
09098,08,09,098,Cerezo de Río Tirón,605,524,420,9,9,100,Datos de las 21:12 del 24 de Mayo de 2015
09100,08,09,100,Cerratón de Juarros,57,60,50,0,0,100,Datos de las 21:00 del 24 de Mayo de 2015
09101,08,09,101,Ciadoncha,85,82,82,1,3,100,Datos de las 21:09 del 24 de Mayo de 2015
09102,08,09,102,Cillaperlata,41,38,34,1,0,100,Datos de las 20:51 del 24 de Mayo de 2015
09103,08,09,103,Cilleruelo de Abajo,255,231,187,13,42,100,Datos de las 21:12 del 24 de Mayo de 2015
09104,08,09,104,Cilleruelo de Arriba,62,58,38,12,0,100,Datos de las 21:00 del 24 de Mayo de 2015
09105,08,09,105,Ciruelos de Cervera,104,104,88,3,0,100,Datos de las 21:09 del 24 de Mayo de 2015
09108,08,09,108,Cogollos,478,368,286,6,10,100,Datos de las 22:06 del 24 de Mayo de 2015
09109,08,09,109,Condado de Treviño,1398,1077,686,11,10,100,Datos de las 23:18 del 24 de Mayo de 2015
09110,08,09,110,Contreras,82,82,67,2,0,100,Datos de las 21:09 del 24 de Mayo de 2015
09112,08,09,112,Coruña del Conde,126,113,72,13,6,100,Datos de las 20:57 del 24 de Mayo de 2015
09113,08,09,113,Covarrubias,601,469,369,17,3,100,Datos de las 23:06 del 24 de Mayo de 2015
09114,08,09,114,Cubillo del Campo,99,88,85,3,7,100,Datos de las 20:57 del 24 de Mayo de 2015
09115,08,09,115,Cubo de Bureba,96,93,62,6,6,100,Datos de las 20:42 del 24 de Mayo de 2015
09117,08,09,117,"Cueva de Roa, La",102,82,66,4,1,100,Datos de las 21:12 del 24 de Mayo de 2015
09119,08,09,119,Cuevas de San Clemente,53,46,32,2,0,100,Datos de las 20:15 del 24 de Mayo de 2015
09120,08,09,120,Encío,46,41,29,2,7,100,Datos de las 22:00 del 24 de Mayo de 2015
09122,08,09,122,Espinosa de Cervera,101,98,57,7,3,100,Datos de las 21:12 del 24 de Mayo de 2015
09124,08,09,124,Espinosa de los Monteros,1840,1534,1317,24,16,100,Datos de las 23:12 del 24 de Mayo de 2015
09123,08,09,123,Espinosa del Camino,36,41,41,0,0,100,Datos de las 20:27 del 24 de Mayo de 2015
09125,08,09,125,Estépar,687,610,499,7,3,100,Datos de las 21:06 del 24 de Mayo de 2015
09127,08,09,127,Fontioso,56,51,34,4,5,100,Datos de las 20:54 del 24 de Mayo de 2015
09128,08,09,128,Frandovínez,98,86,72,2,1,100,Datos de las 20:39 del 24 de Mayo de 2015
09129,08,09,129,Fresneda de la Sierra Tirón,134,107,85,4,6,100,Datos de las 21:18 del 24 de Mayo de 2015
09130,08,09,130,Fresneña,86,82,68,3,2,100,Datos de las 21:06 del 24 de Mayo de 2015
09131,08,09,131,Fresnillo de las Dueñas,626,461,326,13,22,100,Datos de las 22:54 del 24 de Mayo de 2015
09132,08,09,132,Fresno de Río Tirón,190,175,127,12,6,100,Datos de las 21:15 del 24 de Mayo de 2015
09133,08,09,133,Fresno de Rodilla,49,40,32,2,2,100,Datos de las 20:42 del 24 de Mayo de 2015
09134,08,09,134,Frías,272,237,191,11,6,100,Datos de las 21:51 del 24 de Mayo de 2015
09135,08,09,135,Fuentebureba,46,45,39,0,1,100,Datos de las 20:24 del 24 de Mayo de 2015
09136,08,09,136,Fuentecén,239,188,151,7,6,100,Datos de las 22:03 del 24 de Mayo de 2015
09137,08,09,137,Fuentelcésped,219,168,119,10,10,100,Datos de las 21:03 del 24 de Mayo de 2015
09138,08,09,138,Fuentelisendo,102,90,68,2,2,100,Datos de las 22:42 del 24 de Mayo de 2015
09139,08,09,139,Fuentemolinos,101,93,70,1,13,100,Datos de las 20:36 del 24 de Mayo de 2015
09140,08,09,140,Fuentenebro,146,127,95,11,4,100,Datos de las 21:48 del 24 de Mayo de 2015
09141,08,09,141,Fuentespina,767,604,401,60,53,100,Datos de las 21:15 del 24 de Mayo de 2015
09143,08,09,143,Galbarros,28,26,21,2,3,100,Datos de las 21:36 del 24 de Mayo de 2015
09144,08,09,144,"Gallega, La",60,53,43,0,1,100,Datos de las 20:36 del 24 de Mayo de 2015
09148,08,09,148,Grijalba,110,88,88,2,4,100,Datos de las 20:57 del 24 de Mayo de 2015
09149,08,09,149,Grisaleña,40,35,25,5,5,100,Datos de las 20:48 del 24 de Mayo de 2015
09151,08,09,151,Gumiel de Izán,589,470,334,75,58,100,Datos de las 21:48 del 24 de Mayo de 2015
09152,08,09,152,Gumiel de Mercado,316,280,222,4,4,100,Datos de las 22:51 del 24 de Mayo de 2015
09154,08,09,154,Hacinas,164,144,95,7,20,100,Datos de las 20:33 del 24 de Mayo de 2015
09155,08,09,155,Haza,26,26,10,1,1,100,Datos de las 20:21 del 24 de Mayo de 2015
09159,08,09,159,Hontanas,68,59,52,2,0,100,Datos de las 21:30 del 24 de Mayo de 2015
09160,08,09,160,Hontangas,111,94,77,5,2,100,Datos de las 21:39 del 24 de Mayo de 2015
09162,08,09,162,Hontoria de la Cantera,148,143,116,6,1,100,Datos de las 22:13 del 24 de Mayo de 2015
09164,08,09,164,Hontoria de Valdearados,213,167,137,5,2,100,Datos de las 21:30 del 24 de Mayo de 2015
09163,08,09,163,Hontoria del Pinar,697,619,540,7,6,100,Datos de las 21:30 del 24 de Mayo de 2015
09166,08,09,166,"Hormazas, Las",107,100,88,3,2,100,Datos de las 22:06 del 24 de Mayo de 2015
09167,08,09,167,Hornillos del Camino,60,58,51,2,0,100,Datos de las 21:06 del 24 de Mayo de 2015
09168,08,09,168,"Horra, La",378,304,209,35,24,100,Datos de las 22:03 del 24 de Mayo de 2015
09169,08,09,169,Hortigüela,101,99,83,2,1,100,Datos de las 21:18 del 24 de Mayo de 2015
09170,08,09,170,Hoyales de Roa,217,197,156,14,4,100,Datos de las 22:09 del 24 de Mayo de 2015
09172,08,09,172,Huérmeces,126,125,112,1,2,100,Datos de las 21:45 del 24 de Mayo de 2015
09173,08,09,173,Huerta de Arriba,127,125,103,6,9,100,Datos de las 21:18 del 24 de Mayo de 2015
09174,08,09,174,Huerta de Rey,1028,844,574,66,48,100,Datos de las 23:48 del 24 de Mayo de 2015
09175,08,09,175,Humada,131,131,109,1,2,100,Datos de las 21:18 del 24 de Mayo de 2015
09176,08,09,176,Hurones,68,61,50,2,1,100,Datos de las 20:42 del 24 de Mayo de 2015
09177,08,09,177,Ibeas de Juarros,1426,1132,756,17,10,100,Datos de las 21:24 del 24 de Mayo de 2015
